turgo,announcements,0.747305453
JChristensen,announcements,0.253689945
Hans,announcements,0.754912019
mcdonald_ajr,announcements,0.813423634
lee,announcements,0.930147171
chrisjmears,announcements,0.020906538
Hans,announcements,0.892094314
Hans,announcements,0.961687803
Hans,announcements,0.5
Hans,announcements,0.796732903
Hans,announcements,0.775570452
cotixtof,arduino,0.5
cstapels,arduino,0.79964447
elaghouh,arduino,0.735921085
cstapels,arduino,0.773961008
maximelanoelle,arduino,0.780754089
cstapels,arduino,0.829645216
maximelanoelle,arduino,0.898826599
cstapels,arduino,0.795221806
yohannes,arduino,0.767257512
pantani,arduino,0.5
cstapels,arduino,0.865325809
pantani,arduino,0.5
cstapels,arduino,0.94252789
AnnaLB,arduino,0.789735138
AnnaLB,arduino,0.814938307
cstapels,arduino,0.822344422
eplantes,arduino,0.047714323
cstapels,arduino,0.5
eplantes,arduino,0.5
cstapels,arduino,0.5
eplantes,arduino,0.984374166
eplantes,arduino,0.801599622
cstapels,arduino,0.968066394
eplantes,arduino,0.819194913
Syed_Tauqeer,arduino,0.5
cstapels,arduino,0.050955325
eplantes,arduino,0.5
JasonW,arduino,0.5
eplantes,arduino,0.263634026
cstapels,arduino,0.5
SailSenseTech,arduino,0.059725553
SailSenseTech,arduino,0.5
KR46,arduino,0.804695368
oassali,arduino,0.825968742
rw950431,arduino,0.803441882
cstapels,arduino,0.5
Bird,arduino,0.905150056
cstapels,arduino,0.273916066
Bird,arduino,0.760602355
Bird,arduino,0.93584168
MrFrames,arduino,0.5
MrFrames,arduino,0.5
vinaykushwah24,arduino,0.216108888
gabacca,arduino,0.5
aj8uppal,arduino,0.742578626
x23,arduino,0.130853027
bulletprooffool,arduino,0.5
lee,arduino,0.744118512
rodri,arduino,0.5
rakshith,arduino,0.772139132
lee,arduino,0.5
autoDood,arduino,0.765494227
jasonvanwyk,arduino,0.866018891
autoDood,arduino,0.851707339
rw950431,arduino,0.5
benduino,arduino,0.5
petetron92,arduino,0.5
Hans,arduino,0.787410438
geo3geo,arduino,0.830100775
rajeev.piyare,arduino,0.193421096
geo3geo,arduino,0.830100775
aodhgan,arduino,0.5
CorBee,arduino,0.958438396
B0gy,arduino,0.748764575
rodri,arduino,0.5
lee,arduino,0.230196863
joshuasimi,arduino,0.5
notforyou23,arduino,0.128997028
rw950431,arduino,0.5
turgo,arduino,0.5
notforyou23,arduino,0.963799596
gerald,arduino,0.881474733
gerald,arduino,0.872249842
mehmetemin,arduino,0.851105154
ozymandiz,arduino,0.892703176
ozymandiz,arduino,0.285416603
rw950431,arduino,0.5
ozymandiz,arduino,0.987318218
lucky_picasso,arduino,0.5
rw950431,arduino,0.5
eruca,arduino,0.269153804
gadjet,arduino,0.733333707
turgo,arduino,0.248113066
eruca,arduino,0.100334376
turgo,arduino,0.054626882
eruca,arduino,0.5
turgo,arduino,0.5
joshuasimi,arduino,0.5
joshuasimi,arduino,0.5
laurie,arduino,0.5
turgo,arduino,0.5
rajeev.piyare,arduino,0.173941344
Hans,arduino,0.840009689
rajeev.piyare,arduino,0.173490733
crichtoniano,arduino,0.5
sarkatmorgan,arduino,0.196651071
Hans,arduino,0.909027696
sarkatmorgan,arduino,0.857062161
pmichael,arduino,0.5
Hans,arduino,0.797209382
Hans,arduino,0.5
Hans,arduino,0.897438586
tlombard,arduino,0.115156382
Hans,arduino,0.5
tlombard,arduino,0.5
Hans,arduino,0.5
tlombard,arduino,0.252040267
nicox,arduino,0.5
benni_75,arduino,0.820954084
kevinhisko,arduino,0.5
DanielaES,arduino,0.5
Hans,arduino,0.5
cherrick,arduino,0.5
Hans,arduino,0.910441399
cherrick,arduino,0.771524787
cherrick,arduino,0.5
soccou,arduino,0.5
Hans,arduino,0.787162066
Hans,arduino,0.145817816
rossoreed,arduino,0.5
coppenss,arduino,0.752745867
rossoreed,arduino,0.878629208
stan001,arduino,0.5
Hans,arduino,0.5
stan001,arduino,0.219857901
Hans,arduino,0.5
stan001,arduino,0.98026228
jamilm9,arduino,0.88053751
Hans,arduino,0.5
jamilm9,arduino,0.177305043
Hans,arduino,0.983622491
jamilm9,arduino,0.760352731
Hans,arduino,0.5
nickv,arduino,0.163650393
Hans,arduino,0.749997616
Hans,arduino,0.755729914
JChristensen,arduino,0.188965529
JChristensen,arduino,0.140904069
Hans,arduino,0.5
nickv,arduino,0.5
Sindono.com,arduino,0.765341938
Hans,arduino,0.5
Sindono.com,arduino,0.5
Hans,arduino,0.5
Sindono.com,arduino,0.125920624
Niraj,arduino,0.5
Niraj,arduino,0.077930629
seales,arduino,0.801854372
cstapels,arduino,0.5
seales,arduino,0.5
cstapels,arduino,0.5
seales,arduino,0.5
seales,arduino,0.5
cstapels,arduino,0.5
seales,arduino,0.850651085
cstapels,arduino,0.756639063
seales,arduino,0.5
seales,arduino,0.77191925
cstapels,arduino,0.5
seales,arduino,0.5
seales,arduino,0.291047603
cstapels,arduino,0.5
seales,arduino,0.946518183
deokumardas,arduino,0.5
cstapels,arduino,0.853990316
deokumardas,arduino,0.774721384
cstapels,arduino,0.844895601
deokumardas,arduino,0.214517027
cstapels,arduino,0.183460414
Bird,arduino,0.244780958
cstapels,arduino,0.5
raylockval,arduino,0.5
arclary,arduino,0.189552337
rw950431,arduino,0.788714647
cstapels,arduino,0.5
arclary,arduino,0.832941473
MURLIDHAR ROY,arduino,0.5
Stillub,arduino,0.5
cstapels,arduino,0.314426124
Brian_R,arduino,0.851908505
dyu,arduino,0.5
dyu,arduino,0.214773059
riker1,arduino,0.5
cstapels,arduino,0.82282865
JasonW,arduino,0.5
beekeeper,arduino,0.232945204
wjpavalko,arduino,0.148790091
JasonW,arduino,0.248976678
rico72,arduino,0.219297439
cstapels,arduino,0.5
rico72,arduino,0.803249598
Vinod,arduino,0.5
rico72,arduino,0.5
JasonW,arduino,0.110154063
Vinod,arduino,0.83130753
rico72,arduino,0.125771821
beingakash,arduino,0.758795619
cstapels,arduino,0.5
ICar,arduino,0.080602616
rw950431,arduino,0.5
ICar,arduino,0.777222097
piajola,arduino,0.961254239
ICar,arduino,0.78895092
piajola,arduino,0.5
ICar,arduino,0.975703716
piajola,arduino,0.994123578
Mahathirz,arduino,0.5
wjpavalko,arduino,0.5
cstapels,arduino,0.5
wjpavalko,arduino,0.210340768
wjpavalko,arduino,0.253123403
cstapels,arduino,0.76144731
wjpavalko,arduino,0.217563421
AugustoEst,arduino,0.25670132
beekeeper,arduino,0.5
JasonW,arduino,0.214631557
JasonW,arduino,0.092562884
wjpavalko,arduino,0.976972461
Tonibco6,arduino,0.5
cstapels,arduino,0.784885824
Tonibco6,arduino,0.5
cstapels,arduino,0.83884716
Tonibco6,arduino,0.5
cstapels,arduino,0.791021228
Tonibco6,arduino,0.5
mac,arduino,0.5
oded,arduino,0.5
gkaplan,arduino,0.90206033
Angmo,arduino,0.5
Hans,arduino,0.761107206
Vinod,arduino,0.5
Studvio,arduino,0.5
Tonibco6,arduino,0.5
Tonibco6,arduino,0.5
cstapels,arduino,0.5
Tonibco6,arduino,0.2124089
Tonibco6,arduino,0.12893647
cstapels,arduino,0.5
Tonibco6,arduino,0.5
cstapels,arduino,0.5
Tonibco6,arduino,0.186697513
rushanarshad,arduino,0.317905009
cstapels,arduino,0.132606387
dtecres,arduino,0.5
cstapels,arduino,0.5
dtecres,arduino,0.890357733
cstapels,arduino,0.5
dtecres,arduino,0.877384126
dtecres,arduino,0.849408031
cstapels,arduino,0.789005518
iolson,arduino,0.5
iolson,arduino,0.5
rushanarshad,arduino,0.098332226
salim,arduino,0.244621098
Hans,arduino,0.753892422
km3,arduino,0.5
heinb,arduino,0.213850617
heinb,arduino,0.226966828
loli72,arduino,0.772890151
irproject,arduino,0.75832063
Griwen,arduino,0.734120429
rw950431,arduino,0.801822782
Griwen,arduino,0.5
Vinod,arduino,0.5
Sintra Air,arduino,0.5
rw950431,arduino,0.224502981
Sintra Air,arduino,0.5
Sintra Air,arduino,0.5
Sintra Air,arduino,0.045346111
habapa,arduino,0.163322121
narkase,arduino,0.903808832
s161025,arduino,0.5
JasonW,arduino,0.5
s161025,arduino,0.083089262
pedretexksi,arduino,0.239345282
BeeWare,arduino,0.085607022
Vinod,arduino,0.863313496
BeeWare,arduino,0.5
Vinod,arduino,0.5
paluigi,arduino,0.229869902
JasonW,arduino,0.802019
mohamedali1993,arduino,0.784279346
Rob Purser,arduino,0.5
mohamedali1993,arduino,0.192266166
David Guo,arduino,0.5
Geert,arduino,0.5
Vinod,arduino,0.5
Geert,arduino,0.2923733
Geert,arduino,0.744315386
vksgaikwad3,arduino,0.200630963
JasonW,arduino,0.145689428
shubham_ingle,arduino,0.5
rw950431,arduino,0.882810831
SolarEst,arduino,0.5
Vinod,arduino,0.752278328
prabhu702,arduino,0.854606271
Oscarb,arduino,0.817120075
Karthikraja Nagendran,arduino,0.5
jvasudev,arduino,0.5
Rob Purser,arduino,0.5
mdahlb,arduino,0.838526845
Rob Purser,arduino,0.5
mdahlb,arduino,0.957888484
mdahlb,arduino,0.5
hans,arduino,0.5
Rob Purser,arduino,0.175382614
mdahlb,arduino,0.942295074
AYAduino,arduino,0.852614522
Rob Purser,arduino,0.933325171
AYAduino,arduino,0.992441416
JolynLaub,arduino,0.5
mpo881,arduino,0.5
hans,arduino,0.5
Rob Purser,arduino,0.928959906
homerruma,arduino,0.90684849
pljevljak,arduino,0.707419336
wheato22,arduino,0.5
rw950431,arduino,0.5
neilh,arduino,0.5
rickylee64,arduino,0.5
rw950431,arduino,0.782365978
HydroponicsMAC,arduino,0.817538619
rw950431,arduino,0.217577368
HydroponicsMAC,arduino,0.5
aelizondo,arduino,0.925297856
pramod,arduino,0.914973617
Vinod,arduino,0.5
pramod,arduino,0.5
Vinod,arduino,0.5
aelizondo,arduino,0.810908675
Luis_Filipe,arduino,0.5
jpsabo,arduino,0.5
Luis_Filipe,arduino,0.889169991
Smitty,arduino,0.5
rw950431,arduino,0.703337431
HydroponicsMAC,arduino,0.5
hickse,arduino,0.5
rw950431,arduino,0.084320337
hickse,arduino,0.5
hickse,arduino,0.168067127
rw950431,arduino,0.087536097
Coolio11,arduino,0.173515409
Coolio11,arduino,0.5
Coolio11,arduino,0.308897257
jpsabo,arduino,0.5
sayanbhattacharyya,arduino,0.5
hanguyen,arduino,0.5
angeloventura,arduino,0.939544201
josepbj,arduino,0.908575296
dave1829,arduino,0.5
rw950431,arduino,0.174817204
sinet666,arduino,0.855269134
rw950431,arduino,0.5
auliandini,arduino,0.096606672
gregp228,arduino,0.5
sheahudson,arduino,0.5
dukeofboz,arduino,0.5
mdahlb,arduino,0.5
rw950431,arduino,0.5
mdahlb,arduino,0.706191242
ommakana,arduino,0.5
rw950431,arduino,0.698614419
mdahlb,arduino,0.848759055
disha,arduino,0.5
rw950431,arduino,0.5
froggy2288,arduino,0.172547936
jbrh530,arduino,0.784080803
Rob Purser,arduino,0.5
Hans,arduino,0.785856247
sushma,arduino,0.5
Hans,arduino,0.763534725
sushma,arduino,0.5
wheato22,arduino,0.5
sushma,arduino,0.982739508
sushma,arduino,0.156690955
wheato22,arduino,0.168833554
Rob Purser,arduino,0.211455375
rw950431,arduino,0.178177357
wheato22,arduino,0.5
wheato22,arduino,0.128802717
rw950431,arduino,0.301112592
corbru,arduino,0.857296765
superzaffo,arduino,0.050592154
sushma,arduino,0.5
osc.araya,arduino,0.5
rw950431,arduino,0.83657515
osc.araya,arduino,0.994800448
tvmiller,arduino,0.148620158
Adarsh_Murthy,arduino,0.916764975
raxpa,arduino,0.5
Adarsh_Murthy,arduino,0.5
petertree,arduino,0.747754991
rw950431,arduino,0.735470653
petertree,arduino,0.91367054
rw950431,arduino,0.5
Hunia,arduino,0.226322621
tlowell,arduino,0.754598558
abhishekjacob21,arduino,0.191461414
Rob Purser,arduino,0.12697503
abhishekjacob21,arduino,0.778739214
abhishekjacob21,arduino,0.5
abhishekjacob21,arduino,0.098569959
Rob Purser,arduino,0.218797952
abhishekjacob21,arduino,0.5
baoutch,arduino,0.814975083
Rob Purser,arduino,0.5
baoutch,arduino,0.926805615
TipsEZ,arduino,0.5
Rob Purser,arduino,0.5
Rob Purser,arduino,0.928959906
abhishekjacob21,arduino,0.5
hans,arduino,0.089771926
samlro,arduino,0.109227836
Hans,arduino,0.5
samlro,arduino,0.763481617
samlro,arduino,0.259987772
Hans,arduino,0.5
samlro,arduino,0.689376235
samlro,arduino,0.24040252
BSB,arduino,0.5
Campbell St,arduino,0.5
lee,arduino,0.244152516
Campbell St,arduino,0.896719813
Sabeethan,arduino,0.11299023
MrMarv,arduino,0.808692217
prabhjeet,arduino,0.757834554
BSB,arduino,0.1930933
ailtonfacanha,arduino,0.5
Hans,arduino,0.5
turgo,arduino,0.5
gadjet,arduino,0.5
turgo,arduino,0.976724267
BSB,arduino,0.5
scottyratcliffe,arduino,0.5
Hans,arduino,0.782701612
raklink,arduino,0.759707689
Hans,arduino,0.5
raklink,arduino,0.954228997
Hans,arduino,0.998911262
turgo,arduino,0.5
BSB,arduino,0.226493806
abhinay_shukla,arduino,0.5
lee,arduino,0.5
Igor_Klc,arduino,0.5
myeeth22,arduino,0.879331291
tochinet,arduino,0.5
AYAduino,arduino,0.057976127
Infinity,arduino,0.5
tytower,arduino,0.5
sky,arduino,0.867762446
Coolio11,arduino,0.787372649
Coolio11,arduino,0.238106698
Coolio11,arduino,0.050007224
shuntera,arduino,0.5
xking3,arduino,0.5
hanguyen,arduino,0.860198796
puneet336,esp8266-wifi,0.5
cstapels,esp8266-wifi,0.108947605
rweiser,esp8266-wifi,0.136951625
cstapels,esp8266-wifi,0.324777603
igorok,esp8266-wifi,0.5
djmobley,esp8266-wifi,0.200797021
arduinoslfan,esp8266-wifi,0.5
cstapels,esp8266-wifi,0.5
doh77,esp8266-wifi,0.5
cstapels,esp8266-wifi,0.915482283
mahmoud.eltobgy4@gmail.com,esp8266-wifi,0.5
cstapels,esp8266-wifi,0.734016061
mahmoud.eltobgy4@gmail.com,esp8266-wifi,0.157689512
cstapels,esp8266-wifi,0.840953588
Jos,esp8266-wifi,0.5
cstapels,esp8266-wifi,0.891558766
panoss,esp8266-wifi,0.5
cstapels,esp8266-wifi,0.753722072
cstapels,esp8266-wifi,0.718893766
panoss,esp8266-wifi,0.08232832
panoss,esp8266-wifi,0.23378399
panoss,esp8266-wifi,0.5
Marcelo Rovai,esp8266-wifi,0.884196877
victormh,esp8266-wifi,0.256858259
rw950431,esp8266-wifi,0.242169619
Hans,esp8266-wifi,0.5
Jman,esp8266-wifi,0.5
drzrudsky34,esp8266-wifi,0.285001367
cstapels,esp8266-wifi,0.5
frenk0,esp8266-wifi,0.139802396
cstapels,esp8266-wifi,0.5
frenk0,esp8266-wifi,0.5
rw950431,esp8266-wifi,0.5
frenk0,esp8266-wifi,0.718943357
frenk0,esp8266-wifi,0.809056222
cstapels,esp8266-wifi,0.805708826
frenk0,esp8266-wifi,0.994765043
dennis55,esp8266-wifi,0.79374969
piajola,esp8266-wifi,0.5
dennis55,esp8266-wifi,0.5
piajola,esp8266-wifi,0.753858566
SailSenseTech,esp8266-wifi,0.221110255
JuanTV,esp8266-wifi,0.077768028
JasonW,esp8266-wifi,0.231355578
JuanTV,esp8266-wifi,0.204710126
cstapels,esp8266-wifi,0.171577573
wojmonit,esp8266-wifi,0.029188722
wojmonit,esp8266-wifi,0.790217996
cstapels,esp8266-wifi,0.5
JuanTV,esp8266-wifi,0.051512241
cstapels,esp8266-wifi,0.5
JuanTV,esp8266-wifi,0.5
JasonW,esp8266-wifi,0.223185897
cstapels,esp8266-wifi,0.239091486
zidan,esp8266-wifi,0.5
rw950431,esp8266-wifi,0.241624892
Athul,esp8266-wifi,0.821952581
Athul,esp8266-wifi,0.845866442
cstapels,esp8266-wifi,0.5
piajola,esp8266-wifi,0.5
Athul,esp8266-wifi,0.5
Athul,esp8266-wifi,0.5
piajola,esp8266-wifi,0.5
Abhinandan,esp8266-wifi,0.282340169
cstapels,esp8266-wifi,0.725894809
dozcakir,esp8266-wifi,0.848917902
cstapels,esp8266-wifi,0.5
GOURISH,esp8266-wifi,0.795035243
piajola,esp8266-wifi,0.728503406
adrian,esp8266-wifi,0.5
piajola,esp8266-wifi,0.5
adrian,esp8266-wifi,0.754595459
piajola,esp8266-wifi,0.790678024
adrian,esp8266-wifi,0.2486929
piajola,esp8266-wifi,0.5
mtmtntop,esp8266-wifi,0.5
cstapels,esp8266-wifi,0.044610769
Atex,esp8266-wifi,0.280627429
cstapels,esp8266-wifi,0.717906237
Atex,esp8266-wifi,0.5
AiR,esp8266-wifi,0.304132998
beekeeper,esp8266-wifi,0.5
Piez,esp8266-wifi,0.301123053
alcapar,esp8266-wifi,0.5
Vinod,esp8266-wifi,0.31183064
alcapar,esp8266-wifi,0.186526299
ashebray,esp8266-wifi,0.823800266
cstapels,esp8266-wifi,0.743473887
ashebray,esp8266-wifi,0.197272867
JasonW,esp8266-wifi,0.5
beekeeper,esp8266-wifi,0.89483875
cstapels,esp8266-wifi,0.5
JasonW,esp8266-wifi,0.258701384
Diena,esp8266-wifi,0.5
cstapels,esp8266-wifi,0.774328709
Diena,esp8266-wifi,0.215578735
cstapels,esp8266-wifi,0.5
cstapels,esp8266-wifi,0.5
Diena,esp8266-wifi,0.858121395
Diena,esp8266-wifi,0.773258567
Bulldogbob,esp8266-wifi,0.5
cstapels,esp8266-wifi,0.803499043
valenciaa,esp8266-wifi,0.5
deep_kap,esp8266-wifi,0.5
rw950431,esp8266-wifi,0.839951932
deep_kap,esp8266-wifi,0.719462216
rw950431,esp8266-wifi,0.072480172
Sergio_Tolosa,esp8266-wifi,0.5
cstapels,esp8266-wifi,0.5
cstapels,esp8266-wifi,0.5
duydt2,esp8266-wifi,0.5
beekeeper,esp8266-wifi,0.5
Linaa,esp8266-wifi,0.5
andre_teprom,esp8266-wifi,0.5
astrotutor,esp8266-wifi,0.910990238
rw950431,esp8266-wifi,0.23603797
astrotutor,esp8266-wifi,0.5
rw950431,esp8266-wifi,0.734094083
astrotutor,esp8266-wifi,0.793141484
2SEAN2,esp8266-wifi,0.825139284
piajola,esp8266-wifi,0.5
2SEAN2,esp8266-wifi,0.980750442
Moshe055,esp8266-wifi,0.227589488
cstapels,esp8266-wifi,0.5
Moshe055,esp8266-wifi,0.933721066
npctecnologia@gmail.com,esp8266-wifi,0.5
cstapels,esp8266-wifi,0.5
gillesroszak,esp8266-wifi,0.5
cstapels,esp8266-wifi,0.89580965
chputney,esp8266-wifi,0.5
gillesroszak,esp8266-wifi,0.918967009
cstapels,esp8266-wifi,0.856821656
gillesroszak,esp8266-wifi,0.5
gillesroszak,esp8266-wifi,0.852840424
angy1551,esp8266-wifi,0.5
7asson93,esp8266-wifi,0.5
blavery,esp8266-wifi,0.5
cstapels,esp8266-wifi,0.756984591
Jerry,esp8266-wifi,0.272330552
cstapels,esp8266-wifi,0.749118328
Jerry,esp8266-wifi,0.5
Jerry,esp8266-wifi,0.824439168
rw950431,esp8266-wifi,0.5
SteveMcC,esp8266-wifi,0.241574019
rw950431,esp8266-wifi,0.5
SteveMcC,esp8266-wifi,0.5
jteindl,esp8266-wifi,0.232953817
RytisBe,esp8266-wifi,0.812966466
sgmustadio,esp8266-wifi,0.787373781
piajola,esp8266-wifi,0.5
cstapels,esp8266-wifi,0.5
sgmustadio,esp8266-wifi,0.738512814
cstapels,esp8266-wifi,0.245592624
sgmustadio,esp8266-wifi,0.091871619
Sommoh,esp8266-wifi,0.761454225
piajola,esp8266-wifi,0.5
Sommoh,esp8266-wifi,0.5
cstapels,esp8266-wifi,0.768925965
Flying_Dutchman,esp8266-wifi,0.5
piajola,esp8266-wifi,0.5
rw950431,esp8266-wifi,0.5
cstapels,esp8266-wifi,0.5
rw950431,esp8266-wifi,0.863547206
piajola,esp8266-wifi,0.5
rw950431,esp8266-wifi,0.82666564
markInSF,esp8266-wifi,0.25639075
Abraham Levy,esp8266-wifi,0.092028081
steelbullets,esp8266-wifi,0.094484895
rw950431,esp8266-wifi,0.5
steelbullets,esp8266-wifi,0.749441326
cstapels,esp8266-wifi,0.5
tomski,esp8266-wifi,0.5
cstapels,esp8266-wifi,0.5
jaysha4,esp8266-wifi,0.835874438
avoletta,esp8266-wifi,0.5
TheFossil,esp8266-wifi,0.137431234
rw950431,esp8266-wifi,0.881692708
Khorne666,esp8266-wifi,0.877179146
Vinod,esp8266-wifi,0.911625266
steelbullets,esp8266-wifi,0.097233117
SankarSaba,esp8266-wifi,0.5
abhishek123,esp8266-wifi,0.810671329
Vinod,esp8266-wifi,0.79234755
herge,esp8266-wifi,0.5
Vinod,esp8266-wifi,0.778614998
kgd,esp8266-wifi,0.243076533
JasonW,esp8266-wifi,0.5
herge,esp8266-wifi,0.5
Hans,esp8266-wifi,0.5
Rakibul Sharif,esp8266-wifi,0.5
pilkar,esp8266-wifi,0.175994217
Hafod,esp8266-wifi,0.728515387
Vinod,esp8266-wifi,0.5
Hafod,esp8266-wifi,0.976193011
Nic Roche,esp8266-wifi,0.5
Hans,esp8266-wifi,0.745465994
Rob Purser,esp8266-wifi,0.5
Nic Roche,esp8266-wifi,0.5
Nic Roche,esp8266-wifi,0.693112195
Nic Roche,esp8266-wifi,0.5
prince1,esp8266-wifi,0.916116059
Vinod,esp8266-wifi,0.5
rw950431,esp8266-wifi,0.826312661
Vinod,esp8266-wifi,0.5
TomSim,esp8266-wifi,0.896087468
taity,esp8266-wifi,0.136066496
Edwin,esp8266-wifi,0.148376077
donde,esp8266-wifi,0.83281219
Hans,esp8266-wifi,0.814804316
Kavindran,esp8266-wifi,0.23141405
marco508286,esp8266-wifi,0.5
Vinod,esp8266-wifi,0.73900497
marco508286,esp8266-wifi,0.209997356
rw950431,esp8266-wifi,0.306881845
marco508286,esp8266-wifi,0.226082891
vceklic,esp8266-wifi,0.812629342
rw950431,esp8266-wifi,0.5
Aususer5,esp8266-wifi,0.5
rw950431,esp8266-wifi,0.707217336
Parth18,esp8266-wifi,0.085885763
Vinod,esp8266-wifi,0.5
jvasudev,esp8266-wifi,0.5
abduu,esp8266-wifi,0.78237021
Vinod,esp8266-wifi,0.777694941
oded,esp8266-wifi,0.5
Vinod,esp8266-wifi,0.5
SESupply,esp8266-wifi,0.909064889
Michel_J,esp8266-wifi,0.240623474
SESupply,esp8266-wifi,0.224404246
Michel_J,esp8266-wifi,0.5
SESupply,esp8266-wifi,0.986634254
MatHoff,esp8266-wifi,0.231889874
lee,esp8266-wifi,0.5
MatHoff,esp8266-wifi,0.156851292
lee,esp8266-wifi,0.75793457
MatHoff,esp8266-wifi,0.724025965
lee,esp8266-wifi,0.798695803
yukimach,esp8266-wifi,0.5
Michel_J,esp8266-wifi,0.255186379
jenifferhomes,esp8266-wifi,0.246973306
rberkelm,esp8266-wifi,0.744196773
piajola,esp8266-wifi,0.696833074
rberkelm,esp8266-wifi,0.95469892
piajola,esp8266-wifi,0.975718498
fahimhaider,esp8266-wifi,0.5
Hans,esp8266-wifi,0.244623154
aissam,esp8266-wifi,0.5
Nasser05,esp8266-wifi,0.5
Frog_Qmak,esp8266-wifi,0.259795189
Frog_Qmak,esp8266-wifi,0.188780755
Hans,esp8266-wifi,0.775714815
DavidB,esp8266-wifi,0.083222985
PlStrss,esp8266-wifi,0.5
theindianapple,esp8266-wifi,0.755749106
mdahlb,esp8266-wifi,0.074454904
tgibbs99,esp8266-wifi,0.122116089
mdahlb,esp8266-wifi,0.5
sinet666,esp8266-wifi,0.214988261
disha,esp8266-wifi,0.221530169
Hans,esp8266-wifi,0.245086163
disha,esp8266-wifi,0.831917226
disha,esp8266-wifi,0.5
parasbhanot,esp8266-wifi,0.5
Harikishore,esp8266-wifi,0.230710745
lxx33,esp8266-wifi,0.711449623
oskimark1,esp8266-wifi,0.789555788
Hans,esp8266-wifi,0.22107318
lxx33,esp8266-wifi,0.912288189
lxx33,esp8266-wifi,0.79267776
tom_croft402,esp8266-wifi,0.15907982
ashwinispatil,esp8266-wifi,0.83344686
rayellam,esp8266-wifi,0.226843178
R_Alberto,esp8266-wifi,0.190713316
yukimach,esp8266-wifi,0.5
Syed Rafay,esp8266-wifi,0.835059345
bubba198,esp8266-wifi,0.5
Rob Purser,esp8266-wifi,0.5
Syed Rafay,esp8266-wifi,0.166169465
lballaty,esp8266-wifi,0.5
rw950431,esp8266-wifi,0.5
bubba198,esp8266-wifi,0.307476014
rw950431,esp8266-wifi,0.152017772
nonoise1,esp8266-wifi,0.5
piajola,esp8266-wifi,0.814552069
bubba198,esp8266-wifi,0.5
lee,esp8266-wifi,0.827343225
bubba198,esp8266-wifi,0.232764781
1rn07ee058,esp8266-wifi,0.5
lee,esp8266-wifi,0.5
asadujjaman,esp8266-wifi,0.5
Tom_Neverwinter,esp8266-wifi,0.5
kniazio,esp8266-wifi,0.205782562
kniazio,esp8266-wifi,0.5
hans,esp8266-wifi,0.5
kniazio,esp8266-wifi,0.5
hans,esp8266-wifi,0.73459667
